job_id,job_title,required_skills,min_years_experience,max_years_experience,salary_min,salary_max,salary_currency,job_location,remote_allowed,job_posted_date,company_size,industry
1633,Engineering Manager,GraphQL|Linux|Agile,15.0,19.0,140000,187000,USD,Dubai,No,2023-10-30,,Telecom
1634,ML Engineer,Testing|PySpark|Tableau|dbt|Agile|Django,5.0,9.0,67000,95000,USD,Berlin,No,2024-10-17,1000+,Education
1635,Senior Backend Developer,RabbitMQ|JSON|Django|Java|CICD|Scrum,5.0,9.0,130000,180000,EUR,Karaj,Yes,2023-02-03,1000+,Energy
1636,DEVOPS ENGINEER,Docker|Linux|Jenkins|Jenkins|GitLab-CI|Jenkins|MongoDB|Problem-Solving,2.0,5.0,74000,94000,USD,Remote,Yes,2024-10-29,11-50,Transportation
1637,Senior Full Stack Developer,JavaScript|MySQL|Next.js|Go|FastAPI|Docker|JavaScript|PostgreSQL,6.0,11.0,4440000000,5550000000,IRR,Hamburg,Yes,2024-10-31,11-50,Real Estate
1638,Junior Backend Developer,Kafka|Python|MySQL|Django|MySQL,1.0,5.0,34000,44000,USD,Vancouver,Hybrid,2023-07-15,51-200,Gaming
1639,Systems Engineer,Vue|Problem-Solving|REST API|Git|Java|MongoDB,4.0,,60000,69000,USD,Madrid,Hybrid,2024-08-24,1000+,Cybersecurity
1640,Senior Backend Developer,RabbitMQ|Flask|Communication|Spring,7.0,,100000,123000,USD,Shiraz,No,2024-03-09,201-1000,SaaS
1641,Systems Engineer,Svelte|Problem-Solving|FastAPI|Agile|Agile|React,4.0,6.0,56000,75000,EUR,San Francisco,No,2023-01-03,,Blockchain
1642,CTO,Redux|CICD|Spring|Vue|GraphQL|Express|Kubernetes,9.0,15.0,190000,257000,USD,istanbul,No,2024-09-07,1000+,Manufacturing
1643,head of data,Scrum|Communication|Python|Problem-Solving,9.0,13.0,140000,161000,USD,Toronto,No,2023-08-15,201-1000,IoT
1644,Data Analyst,Linux|PySpark|Testing,4.0,6.0,60000,72000,USD,Madrid,Yes,2023-10-25,201-1000,InsurTech
1645,Senior Data Scientist,Scikit-learn|R|Tableau|TensorFlow|TensorFlow|YAML,10.0,,115000,166000,usd,Istanbul,No,2023-09-08,51-200,Biotech
1646,Junior Full Stack Developer,JSON|CICD|C#|Flask|Python|Angular,2.0,,30000,42000,USD,Hamburg,No,2024-11-22,11-50,InsurTech
1647,Lead Architect,Node.js|Scrum|Python|Kafka,12.0,18.0,5880000000,8190000000,IRR,Paris,Hybrid,2023-04-07,1000+,LegalTech
1648,Senior ML Engineer,Pandas|Docker|Python|Spark|XGBoost|FastAPI,5.0,9.0,148000,181000,EUR,Manchester,Yes,2024-04-30,51-200,Media
1649,Senior ML Engineer,PySpark|NumPy|Tableau|Redis|Django,8.0,,100000,138000,USD,Qom,No,2023-09-18,51-200,Energy
1650,Director of Engineering,Agile|Node.js|JSON,,12.0,140000,187000,USD,Hamburg,Yes,2024-03-06,201-1000,Telecom
1651,Web Developer,Vue|Spring|TypeScript|Webpack|Express|SASS|Vue|Redux,3.0,5.0,64000,88000,EUR,Madrid,Hybrid,2024-11-09,51-200,InsurTech
1652,Software Engineer,Git|C#|Go|Webpack,-1.0,3.0,60000,75000,USD,Tehran,No,2024-07-25,201-1000,LegalTech
1653,Senior Data Scientist,PyTorch|NumPy|NumPy|Spark|XGBoost|LightGBM|NumPy|Agile,7.0,12.0,120000,172000,EUR,Vancouver,Yes,2023-09-16,201-1000,Retail
1654,Data Analyst,R|Scrum|Testing|dbt|XGBoost|LightGBM,5.0,11.0,56000,73000,EUR,Tehran,Yes,2023-06-30,201-1000,Biotech
1655,Director of Engineering,Communication|RabbitMQ|Kafka|Git|REST API|Redux|Testing,11.0,15.0,179000,217000,USD,London,No,2023-02-25,201-1000,AI/ML
1656,Solutions Architect,GraphQL|Docker|Go|Docker|Svelte|YAML|Docker|REST API,5.0,,66000,85000,USD,Singapore,No,2024-09-25,1-10,Biotech
1657,Director of Engineering,CICD|Problem-Solving|Java|TypeScript,15.0,20.0,220000,271000,USD,Austin,Yes,2024-06-01,1000+,Energy
1658,Engineering Manager,Node.js|Node.js|Git|Java|JSON|Testing|C#,8.0,14.0,130000,168000,EUR,Karaj,No,2024-09-02,11-50,AI/ML
1659,Junior Data Analyst,Python|Python|Python,2.0,7.0,1410000000,2010000000,IRR,Remote,Hybrid,2024-11-05,201-1000,Media
1660,Senior Full Stack Developer,Express|Docker|Flask|JavaScript|Problem-Solving|TypeScript|RabbitMQ,8.0,11.0,130000,184000,EUR,Berlin,No,2023-09-20,201-1000,Energy
1661,Solutions Architect (Senior),REST API|PostgreSQL|JSON|Kafka,6.0,,93000,120000,EUR,Tehran,No,2024-09-05,11-50,Transportation
1662,Junior Frontend Developer,Redux|Redux|JavaScript|Tailwind|Communication|CSS|CSS|SASS,2.0,6.0,30000,36000,USD,Singapore,Yes,2023-04-03,51-200,AdTech
1663,Junior ML Engineer,dbt|Airflow|NumPy|MySQL,1.0,6.0,30000,37000,USD,Singapore,No,2024-04-30,11-50,Cloud
1664,Database Administrator,Redis|Testing|CICD|Linux|Agile,2.0,8.0,81000,95000,USD,Austin,Hybrid,2023-08-31,201-1000,Cybersecurity
1665,DevOps Engineer,PostgreSQL|Go|Grafana|Prometheus|Terraform|Jenkins|Jenkins,2.0,7.0,72000,87000,USD,Isfahan,No,2023-02-25,1000+,Biotech
1666,Junior ML Engineer,Pandas|SQL|XGBoost|Testing|Airflow|XGBoost|Kafka,2.0,6.0,1490000000,2090000000,IRR,Singapore,No,2024-10-05,51-200,Biotech
1667,Junior ML Engineer,Java|Power BI|SQL|Scikit-learn|dbt|YAML|Pandas,2.0,7.0,30000,43000,USD,Singapore,Hybrid,2024-08-10,201-1000,Energy
1668,Software Engineer,REST API|Kubernetes|Kubernetes|Communication,5.0,11.0,3220000000,4160000000,IRR,Toronto,No,2023-06-26,11-50,Travel
1669,Senior ML Engineer,Scrum|Airflow|Airflow|NumPy,7.0,12.0,114000,145000,USD,Seattle,No,2023-06-04,11-50,Education
1670,CTO,Linux|MySQL|Testing|Scrum|MySQL|YAML,12.0,18.0,175000,211000,EUR,Munich,No,2024-05-25,201-1000,Healthcare
1671,Junior Backend Developer,MySQL|Java|Docker|Kubernetes|Java|Kubernetes|Kafka,2.0,6.0,28000,33000,EUR,Toronto ,No,2023-12-13,1000+,Travel
1672,Principal Engineer,Communication|Tailwind|REST API|Linux|YAML,14.0,18.0,140000,186000,USD,Sydney,No,2023-08-13,11-50,Energy
1673,Lead Architect,REST API|Agile|JSON|TypeScript|Go|MySQL|Git|Agile,12.0,17.0,220000,295000,USD,Karaj,No,2023-02-21,11-50,Education
1674,Senior Software Engineer,Redux|Redis|Django|YAML|Go|Angular|Problem-Solving|Kafka,8.0,12.0,110000,150000,USD,Hamburg,No,2023-04-06,201-1000,IoT
1675,VP Engineering,JSON|MySQL|CICD|HTML|Tailwind,9.0,13.0,5880000000,6820000000,IRR,Isfahan,No,2024-09-07,51-200,Energy
1676,Tech Lead,React|Go|Node.js|Scrum|JSON|Communication|JSON|RabbitMQ,14.0,,8050000000,9890000000,IRR,Sydney,No,2024-07-15,201-1000,AdTech
1677,Junior Web Developer,Webpack|Python|Git,0.0,2.0,36000,48000,USD,Mashhad,No,2024-07-17,1000+,Telecom
1678,Senior Software Engineer,Linux|Agile|Scrum|YAML|FastAPI|Scrum,5.0,9.0,111000,146000,USD,Manchester,Hybrid,2023-07-19,201-1000,Fintech
1679,Lead Architect,React|C#|Redux|CSS|Python|JSON|Tailwind,13.0,19.0,182000,257000,USD,Madrid,Yes,2024-05-02,51-200,AI/ML
1680,Head of Data,CSS|Git|YAML|GraphQL|CICD|Redux,13.0,15.0,139000,187000,EUR,Madrid,Yes,2024-01-08,1000+,LegalTech
1681,Junior Frontend Developer,,0.0,3.0,34000,47000,USD,Hamburg,,2024-06-13,201-1000,InsurTech
1682,Senior Data Scientist,GraphQL|Problem-Solving|XGBoost|Tableau|Scikit-learn|TensorFlow,7.0,13.0,93000,132000,EUR,San Francisco,No,2024-04-16,201-1000,Biotech
1683,Director of Engineering,MongoDB|PostgreSQL|YAML|CICD|GraphQL|Node.js|Redis|JSON,13.0,15.0,180000,229000,USD,Paris,Yes,2023-02-16,51-200,AdTech
1684,Director of Engineering,,15.0,19.0,168000,231000,USD,Shiraz,No,2024-07-24,11-50,Healthcare
1685,Tech Lead,SASS|Scrum|YAML|Git|Docker|HTML,8.0,14.0,140000,190000,USD,Paris,No,2024-06-12,51-200,Media
1686,Tech Lead,YAML|MySQL|RabbitMQ|FastAPI|SASS,13.0,17.0,5880000000,7270000000,IRR,New York,Hybrid,2024-11-16,11-50,Biotech
1687,CTO,Linux|Python|CICD|Kubernetes|PostgreSQL|Problem-Solving|Docker,11.0,15.0,185000,237000,EUR,Tabriz,No,2023-02-17,1-10,Real Estate
1688,Database Administrator,Git|Next.js|C#|REST API|CICD|Linux,4.0,6.0,89000,105000,USD,Vancouver,,2024-12-22,,Telecom
1689,Senior Backend Developer,,9.0,11.0,100000,125000,USD,Toronto,No,2024-09-29,51-200,Retail
1690,Head of Data,MongoDB|Scrum|Kubernetes|Flask,15.0,19.0,145000,177000,USD,San Francisco,Yes,2023-04-10,51-200,IoT
1691,Data Analyst,CICD|Testing|PySpark|dbt|LightGBM|CICD|R,2.0,8.0,70000,89000,USD,Seattle,No,2024-07-17,11-50,Fintech
1692,Lead Architect,Redux|YAML|Next.js,11.0,17.0,140000,195000,USD,Seattle,Hybrid,2024-02-12,201-1000,Telecom
1693,Senior Frontend Developer,TypeScript|HTML|JavaScript|TypeScript|REST API|Angular|HTML,8.0,13.0,130000,178000,USD,Shiraz,No,2023-12-24,201-1000,Gaming
1694,Senior Data Scientist,PyTorch|GraphQL|TensorFlow|Airflow|R|R|Tableau|Pandas,6.0,,100000,135000,USD,Munich,Hybrid,2024-03-10,1000+,Cybersecurity
1695,Solutions Architect (Senior),Angular|C#|MySQL|Django|REST API,7.0,10.0,100000,132000,USD,Manchester,Hybrid,2024-09-02,11-50,AdTech
1696,Engineering Manager,GraphQL|Redis|Node.js|Python|Flask|Kubernetes|Flask,14.0,18.0,6100000000,8060000000,IRR,Dubai,No,2024-11-17,51-200,LegalTech
1697,WEB DEVELOPER,Vue|HTML|Vue,4.0,10.0,60000,74000,USD,Sydney,Hybrid,2024-03-16,51-200,SaaS
1698,Junior Backend Developer,MySQL|Node.js|Kafka|Problem-Solving,,13.0,34000,47000,USD,San Francisco,No,2023-10-08,11-50,Logistics
1699,ML Engineer,XGBoost|Power BI|Pandas|LightGBM,5.0,8.0,2520000000,2970000000,IRR,Paris,No,2024-04-02,201-1000,Healthcare
1700,Solutions Architect,CICD|RabbitMQ|Express|Node.js|Express|Spring,3.0,8.0,68000,79000,USD,Sydney,No,2023-06-10,1000+,Fintech
1701,Senior Backend Developer,Docker|Flask|Django|Git|Flask|Go,10.0,12.0,111000,142000,USD,Mashhad,No,2023-12-16,11-50,Manufacturing
1702,Junior Software Engineer,Spring|Kubernetes|Python|Django|Vue|REST API,0.0,3.0,30000,38000,USD,Manchester,No,2024-09-21,201-1000,AdTech
1703,Lead Architect,GraphQL|Scrum|Spring|Go|HTML,9.0,14.0,140000,200000,USD,Amsterdam,Yes,2023-07-07,1000+,IoT
1704,Data Analyst,JSON|NumPy|NumPy|Problem-Solving|Pandas|NumPy,5.0,,56000,74000,EUR,Tabriz,Yes,2023-02-14,51-200,Cloud
1705,Principal Engineer,,9.0,14.0,130000,164000,EUR,Paris,,2024-03-08,51-200,SaaS
1706,Senior DevOps Engineer,Kubernetes|Azure|Docker|GraphQL,8.0,,102000,130000,EUR,Austin ,Hybrid,2023-10-15,,E-commerce
1707,Senior Backend Developer,Agile|MongoDB|Java|Kafka|Python|Django,7.0,11.0,4390000000,5120000000,IRR,Sydney,Yes,2024-06-19,201-1000,Manufacturing
1708,Data Analyst,Agile|Agile|Tableau|Scikit-learn,4.0,10.0,56000,72000,EUR,Remote,Hybrid,2024-07-17,201-1000,Transportation
1709,CTO,Spring|GraphQL|Kubernetes|Git|Git|GraphQL|CICD,10.0,15.0,161000,192000,USD,Berlin,Hybrid,2024-09-05,201-1000,Cybersecurity
1710,Senior Backend Developer,Java|Python|Kafka|Testing|RabbitMQ,9.0,11.0,100000,138000,USD,Tokyo,No,2024-10-07,51-200,Logistics
1711,Full Stack Developer,Redis|Redis|Spring|Python|C#|Java|Go|Express,2.0,5.0,72000,91000,USD,Amsterdam,Yes,2023-06-28,51-200,LegalTech
1712,Senior Frontend Developer,TypeScript|CSS|Linux|Angular,9.0,11.0,107000,138000,USD,Tokyo,Hybrid,2024-04-04,51-200,Healthcare
1713,Lead Architect,Python|JavaScript|PostgreSQL|REST API|GraphQL|FastAPI|Webpack,14.0,18.0,140000,198000,USD,Munich,Yes,2023-09-02,201-1000,Transportation
1714,Senior Frontend Developer,CSS|HTML|SASS|CSS|JavaScript|React,6.0,11.0,100000,122000,USD,Mashhad,No,2024-11-11,201-1000,Automotive
1715,Principal Engineer,Agile|CSS|C#|Problem-Solving|Docker,9.0,12.0,140000,169000,USD,Shiraz,No,2023-11-21,51-200,Transportation
1716,Database Administrator,RabbitMQ|Flask|Go|Webpack|Scrum|GraphQL,5.0,9.0,85000,122000,USD,Amsterdam,Hybrid,2023-01-01,201-1000,Energy
1717,Junior Backend Developer,,0.0,2.0,55000,74000,USD,Mashhad,No,2023-07-31,1000+,Automotive
1718,VP Engineering,Django|Git|FastAPI|HTML|Kafka|YAML,14.0,,140000,166000,USD,London,No,2024-10-27,,Real Estate
1719,Director of Engineering,Linux|Linux|REST API|Angular|Flask,10.0,12.0,139000,167000,EUR,Hamburg,Yes,2024-04-29,201-1000,Education
1720,DevOps Engineer,Communication|AWS|Linux|Kubernetes|Go|Redis,4.0,10.0,93000,107000,EUR,Tabriz,No,2024-12-19,1-10,LegalTech
1721,Principal Engineer,Svelte|Scrum|Linux|CSS,12.0,17.0,152000,201000,USD,Dubai,Hybrid,2023-10-22,1000+,IoT
1722,Solutions Architect,CICD|Linux|CICD|JavaScript,2.0,8.0,76000,109000,EUR,Mashhad,No,2024-04-08,51-200,Biotech
1723,Systems Engineer,Angular|GraphQL|Angular|GraphQL|Scrum|FastAPI|Communication|FastAPI,5.0,10.0,60000,77000,USD,Tabriz,Yes,2024-05-29,1000+,Energy
1724,systems engineer,Tailwind|Git|Linux|Testing,4.0,9.0,68000,89000,USD,Istanbul,Yes,2024-08-01,1000+,Education
1725,Head of Data,MongoDB|CSS|JSON|JavaScript,11.0,14.0,140000,189000,USD,Boston,Hybrid,2024-10-12,1000+,IoT
1726,Senior Frontend Developer,Redux|JavaScript|Next.js|Next.js|SASS|SASS|Webpack|JavaScript,6.0,8.0,114000,157000,USD,Seattle,Yes,2024-09-09,11-50,Manufacturing
1727,Senior Frontend Developer,SASS|SASS|Vue,7.0,9.0,111000,130000,USD,Munich,Yes,2024-12-17,51-200,Education
1728,Data Scientist,Power BI|Communication|Scikit-learn|Pandas|PyTorch|NumPy|Git|YAML,2.0,7.0,60000,75000,USD,Boston,No,2024-06-04,201-1000,AI/ML
1729,Junior Web Developer,Scrum|Webpack|Svelte|Python|Svelte,1.0,7.0,49000,66000,USD,Amsterdam,No,2024-12-24,51-200,Education
1730,DevOps Engineer,Grafana|Nginx|Linux|Node.js|Prometheus|Agile,4.0,6.0,60000,82000,USD,London,No,2023-04-20,51-200,AI/ML
1731,Web Developer,SASS|SASS|TypeScript|Django|Vue,3.0,5.0,60000,86000,USD,Dubai,Hybrid,2024-06-20,201-1000,Telecom
1732,ML Engineer,Power BI|Git|JSON|Airflow,5.0,11.0,60000,77000,USD,Istanbul,No,2023-04-25,201-1000,Cloud
1733,ML Engineer,LightGBM|Linux|Tableau|PyTorch|TensorFlow|LightGBM|JSON,,9.0,3170000000,3990000000,IRR,Shiraz,Yes,2023-08-25,51-200,Gaming
1734,Database Administrator,GraphQL|Tailwind|Git,,10.0,68000,98000,USD,Qom,Yes,2024-06-15,201-1000,Automotive
1735,Director of Engineering,Scrum|JSON|PostgreSQL|JavaScript|Svelte|Agile|Testing|Kubernetes,15.0,18.0,8780000000,10570000000,IRR,Isfahan,Yes,2023-12-29,1000+,AdTech
1736,ML Engineer,REST API|PySpark|Redis,5.0,10.0,76000,100000,USD,Tokyo,No,2023-04-03,1000+,AI/ML
1737,Senior Backend Developer,FastAPI|GraphQL|Flask|Testing|Linux|Flask|Spring,6.0,11.0,100000,123000,USD,Toronto,Hybrid,2024-05-12,1000+,Fintech
1738,Solutions Architect,Java|Kafka|React|C#,4.0,7.0,60000,70000,USD,Manchester,Yes,2024-05-04,51-200,Education
1739,Lead Architect,,11.0,16.0,147000,189000,EUR,Karaj,Yes,2023-01-25,201-1000,Automotive
1740,Junior Frontend Developer,HTML|JavaScript|Next.js|TypeScript|YAML|Redux|Svelte|Svelte,1.0,5.0,54000,65000,USD,Istanbul,Yes,2024-12-21,51-200,Gaming
1741,Junior Data Analyst,Airflow|Linux|Airflow|Testing|Spark|REST API|Power BI|TensorFlow,,5.0,30000,35000,USD,Boston,Yes,2024-05-25,1-10,Cybersecurity
1742,Software Developer Intern,,2.0,4.0,36000,50000,USD,Manchester,Hybrid,2023-10-06,,Telecom
1743,Jr. Data Analyst,TensorFlow|YAML|Tableau|dbt|JSON,1.0,6.0,43000,57000,USD,Seattle,Yes,2023-01-20,51-200,Travel
1744,JUNIOR ML ENGINEER,Power BI|YAML|Spark|SQL|Go|Pandas|Scikit-learn|CICD,1.0,5.0,30000,40000,USD,BOSTON,Hybrid,2024-01-12,1000+,SaaS
1745,Principal Engineer,Angular|Kafka|Svelte|Tailwind|Testing|CICD|REST API|Flask,9.0,12.0,138000,187000,EUR,Madrid,No,2023-09-11,11-50,Transportation
1746,Software Engineer,REST API|Communication|Problem-Solving|CICD|JSON|Redux|Svelte,4.0,7.0,60000,72000,USD,Remote,No,2023-03-10,1000+,Automotive
1747,Web Developer,SASS|React|Svelte|Redux|Tailwind|SASS|PostgreSQL,2.0,6.0,3290000000,4170000000,IRR,Tehran,No,2024-08-12,201-1000,Blockchain
1748,Software Engineer,React|Webpack|Testing|Communication|Kubernetes|Testing|JSON,2.0,5.0,91000,121000,USD,Paris,No,2024-11-20,201-1000,Manufacturing
1749,Full Stack Developer,Redux|C#|Next.js,5.0,10.0,60000,70000,USD,Dubai,No,2024-04-13,11-50,Logistics
1750,Senior ML Engineer,Spark|XGBoost|Pandas|Tableau,9.0,11.0,104000,137000,USD,Shiraz,No,2024-04-03,201-1000,InsurTech
1751,Senior Software Engineer,RabbitMQ|GraphQL|Kafka|Linux|Spring,8.0,10.0,160000,232000,USD,Manchester,No,2023-01-19,,Cloud
1752,CTO,HTML|REST API|Webpack|Scrum,12.0,16.0,140000,201000,USD,Amsterdam,No,2024-11-16,1000+,Biotech
1753,Web Developer,,4.0,8.0,2520000000,2970000000,IRR,New York,No,2024-12-03,201-1000,Energy
1754,Senior Frontend Developer,Tailwind|JavaScript|Testing|Next.js|Redux|Angular|React,10.0,12.0,100000,116000,USD,Tokyo,No,2024-09-16,51-200,Gaming
1755,Solutions Architect,Kafka|MongoDB|C#,3.0,8.0,58000,77000,EUR,Paris,Yes,2023-10-12,11-50,Automotive
1756,Senior Full Stack Developer,,8.0,11.0,100000,131000,USD,Paris,No,2024-09-12,11-50,Energy
1757,junior data analyst,PyTorch|Python|NumPy|XGBoost|Power BI|PyTorch|LightGBM|Scikit-learn,1.0,5.0,28000,39000,EUR,Amsterdam,Hybrid,2023-01-04,11-50,Biotech
1758,Data Analyst,R|Scrum|Linux|Pandas|NumPy,2.0,8.0,60000,77000,USD,Tokyo,Hybrid,2024-10-31,1-10,Retail
1759,Senior Frontend Developer,Redux|Angular|React|Vue|Redux|Angular|Vue|JSON,10.0,14.0,4200000000,4920000000,IRR,New York,No,2023-11-04,51-200,InsurTech
1760,FULL STACK DEVELOPER,Svelte|React|Webpack|Linux|Tailwind|Flask,5.0,,76000,92000,EUR,Boston,Hybrid,2023-06-11,201-1000,Biotech
1761,Head of Data,JSON|RabbitMQ|Kafka|Redux|FastAPI|SASS,12.0,,192000,229000,USD,San Francisco,No,2024-03-22,201-1000,E-commerce
1762,Solutions Architect,YAML|REST API|MongoDB|PostgreSQL,4.0,7.0,68000,97000,USD,Tehran,Yes,25/05/2023,201-1000,Education
1763,Web Developer,JavaScript|React|CSS|MySQL|RabbitMQ|Next.js,4.0,8.0,66000,91000,USD,Isfahan,,2023-08-03,51-200,Telecom
1764,Senior ML Engineer,FastAPI|Power BI|R,10.0,,93000,118000,EUR,Madrid,Hybrid,2024-08-03,1-10,Healthcare
1765,Solutions Architect (Senior),GraphQL|Java|Go|Python|TypeScript|CICD|Express,8.0,14.0,107000,131000,EUR,Vancouver,,2023-06-13,,SaaS
1766,ML Engineer,PySpark|REST API|Git|Scikit-learn|Spark|SQL|Spring|FastAPI,2.0,4.0,64000,87000,USD,Mashhad,Yes,2023-02-01,11-50,SaaS
1767,Junior Full Stack Developer,Redis|Java|React|Tailwind|CSS|Flask|Spring|Kafka,2.0,,30000,35000,USD,London,,2023-12-07,11-50,Media
1768,Software Engineer,CICD|Testing|Testing|Docker|REST API,5.0,7.0,56000,76000,EUR,Shiraz,No,2024-05-25,51-200,Blockchain
1769,Junior Frontend Developer,Svelte|HTML|Problem-Solving|Tailwind|JavaScript|JSON|Agile|CSS,2.0,4.0,30000,40000,USD,Munich,Hybrid,2023-04-04,201-1000,Energy
1770,Junior Frontend Developer,JavaScript|TypeScript|HTML|TypeScript|Vue,2.0,5.0,30000,42000,USD,MADRID,No,2024-09-24,51-200,Telecom
1771,Backend Developer,MongoDB|Kubernetes|Go|RabbitMQ|Python|Git,2.0,6.0,60000,74000,USD,Toronto,No,2023-08-20,51-200,Healthcare
1772,Engineering Manager,GraphQL|REST API|Git,15.0,21.0,7850000000,10320000000,IRR,San Francisco,No,2024-07-20,201-1000,Energy
1773,Tech Lead,Node.js|Go|Django|Agile|JSON|FastAPI,9.0,,131000,159000,EUR,Madrid,No,2023-04-24,11-50,Real Estate
1774,Web Developer,Webpack|C#|Django|Java|HTML|YAML|YAML,4.0,9.0,60000,78000,USD,Karaj,No,2024-07-06,1-10,Logistics
1775,senior software engineer,Git|Agile|Problem-Solving|Kafka|Java|Linux|REST API,6.0,11.0,125000,165000,EUR,London,No,2023-08-20,51-200,Media
1776,Junior DevOps Engineer,Jenkins|Nginx|Terraform|Ansible|Jenkins|Linux|GCP,0.0,5.0,30000,37000,USD,Boston,Yes,2023-05-28,,Blockchain
1777,Junior Frontend Developer,Tailwind|JSON|Svelte|Tailwind|Vue|CICD|Next.js,0.0,3.0,34000,42000,EUR,Mashhad,No,2023-05-01,51-200,AdTech
1778,Lead Architect,,,8.0,148000,188000,EUR,Tehran,Hybrid,2024-10-27,1000+,Media
1779,Web Developer,Tailwind|MySQL|Redux|Svelte,,14.0,3080000000,3950000000,IRR,Sydney,Yes,2023-11-19,201-1000,Fintech
1780,Frontend Developer,TypeScript|Vue|JavaScript|Webpack|Git,2.0,8.0,100000,123000,USD,New York,No,2024-05-17,11-50,Telecom
1781,Junior Frontend Developer,Problem-Solving|Svelte|JavaScript|Tailwind|React|Problem-Solving|Problem-Solving,0.0,6.0,30000,38000,USD,Shiraz,No,2024-01-14,51-200,Transportation
1782,Tech Lead,Python|MySQL|C#|Scrum|C#,12.0,,130000,182000,EUR,Dubai,,2023-04-15,1000+,Cybersecurity
1783,Senior ML Engineer,Flask|NumPy|Kafka|PySpark,6.0,12.0,4250000000,5470000000,IRR,Madrid,No,2024-04-03,51-200,Logistics
1784,Junior ML Engineer,XGBoost|Redis|Git|Tableau|Go|NumPy,0.0,4.0,28000,34000,EUR,Sydney,No,2023-11-17,1000+,Travel
1785,Database Administrator,Flask|Linux|CICD|Communication|PostgreSQL|Testing|Spring|Problem-Solving,2.0,8.0,60000,73000,USD,Berlin,Yes,2023-10-28,201-1000,Energy
1786,Senior Software Engineer,Svelte|Git|Agile|Flask|Git|Communication|Agile|Svelte,6.0,12.0,93000,125000,EUR,Tehran,No,2024-11-08,11-50,Fintech
1787,Software Engineer,REST API|REST API|REST API|JSON|Express|Tailwind|Git,3.0,8.0,60000,86000,USD,Paris,No,2024-09-12,51-200,Transportation
1788,Junior ML Engineer,Flask|Flask|Git|Tableau,2.0,5.0,30000,42000,USD,Manchester,No,2024-10-08,201-1000,Automotive
1789,Senior Software Engineer,Django|Next.js|Go|REST API|Kubernetes|YAML|REST API,,11.0,4440000000,5630000000,IRR,Karaj,,2024-06-20,11-50,Gaming
1790,CTO,JavaScript|REST API|Kubernetes|Svelte|Linux|CICD|RabbitMQ,10.0,16.0,130000,185000,EUR,Qom,No,2024-09-11,201-1000,Cloud
1791,CTO,Spring|Communication|Next.js|GraphQL|Kubernetes|Redux|Git|Spring,11.0,15.0,183000,220000,USD,Toronto,Yes,2024-04-13,,Transportation
1792,Junior Frontend Developer,CSS|Angular|JavaScript|HTML|CICD|Redux|YAML|Tailwind,1.0,,32000,40000,USD,San Francisco,No,2024-12-20,1000+,Real Estate
1793,Junior Software Engineer,Docker|Kafka|Python|Express|TypeScript|Problem-Solving|Problem-Solving,2.0,7.0,33000,40000,USD,Shiraz,No,2023-06-21,51-200,Cloud
1794,Web Developer,TypeScript|Tailwind|Next.js|React,2.0,7.0,60000,81000,USD,Tehran,Yes,2024-06-24,11-50,Fintech
1795,Junior Full Stack Developer,MongoDB|Agile|TypeScript|Kafka|Next.js|PostgreSQL,1.0,5.0,50000,61000,EUR,Tokyo,No,2023-09-27,1-10,Real Estate
1796,Frontend Developer,Redux|Communication|JavaScript|CSS|Webpack|JavaScript,4.0,9.0,61000,77000,EUR,Seattle,No,2024-07-24,1000+,Automotive
1797,VP Engineering,Angular|REST API|CICD|Docker|Testing|Redis|Agile|YAML,14.0,,213000,266000,USD,Mashhad,No,2023-10-03,201-1000,LegalTech
1798,Frontend Developer,HTML|JavaScript|CICD|CSS|JavaScript|JavaScript|SASS|TypeScript,5.0,10.0,60000,86000,eur,Mashhad,Yes,2023-10-19,51-200,Retail
1799,Systems Engineer,Scrum|Git|Git|Linux|GraphQL|Next.js|Spring|CSS,5.0,8.0,56000,74000,EUR,Vancouver,Hybrid,2023-05-14,1000+,E-commerce
1800,Principal Engineer,REST API|CSS|Problem-Solving,14.0,19.0,178000,226000,USD,Isfahan,Yes,2024-11-14,11-50,IoT
1801,Backend Developer,Spring|Django|Node.js|RabbitMQ|Redis|Spring,4.0,7.0,2520000000,3560000000,IRR,London,Hybrid,2023-12-31,51-200,SaaS
1802,Senior Software Engineer  ,Scrum|SASS|JSON|Kubernetes|Kafka,9.0,13.0,100000,132000,USD,Isfahan,Yes,2023-03-02,201-1000,Gaming
1803,devops engineer,FastAPI|Docker|Grafana|GCP|Node.js,5.0,9.0,72000,91000,USD,Hamburg,No,2023-05-29,51-200,IoT
1804,Solutions Architect,RabbitMQ|Agile|Spring|Webpack|MongoDB|Spring,5.0,11.0,60000,80000,USD,Tehran,No,2023-04-16,1-10,Cloud
1805,Lead Architect,Redux|Next.js|React|FastAPI,12.0,15.0,168000,236000,USD,Singapore,No,2024-09-10,201-1000,Fintech
